user_id,city,age,reg_method,reg_date,ex_date,gender
8949,6,27,9,20141026,20170927,male
5879,4,28,3,20130926,20170907,male
12444,15,34,9,20070428,20180710,female
17643,22,30,9,20060127,20170930,female
4800,4,33,9,20041112,20180331,male
12853,13,22,9,20110715,20171019,male
428,5,18,3,20150820,20170809,female
14052,6,40,4,20160821,20170414,male
1858,9,27,9,20070826,20171208,male
15227,13,22,9,20091220,20161102,male
11052,6,22,7,20160215,20170914,male
13438,13,25,3,20130328,20171010,male
13199,22,31,7,20120112,20170918,male
20180,14,51,9,20110411,20180208,male
19591,22,20,3,20150122,20170923,male
6087,13,28,9,20110606,20170930,female
5432,22,20,9,20141213,20170910,male
17136,5,31,3,20130305,20170907,female
13019,5,25,7,20130317,20170930,male
16354,5,40,3,20130908,20170714,female
833,4,38,4,20170127,20170911,male
22927,21,29,9,20080622,20170924,male
12879,4,21,3,20141031,20141107,female
8659,22,29,7,20121126,20171001,male
4923,6,43,7,20110214,20180524,female
8654,6,24,4,20160229,20171028,female
5288,5,29,7,20140702,20170913,male
14294,13,24,9,20130422,20171007,male
2217,6,22,3,20121214,20170923,female
16024,4,35,3,20150212,20170519,female
20966,22,30,9,20130930,20170311,female
798,14,33,9,20071130,20170927,male
2231,13,26,3,20141026,20170122,male
4656,13,27,9,20041220,20170930,male
240,8,38,7,20151208,20170908,male
19080,4,33,9,20050611,20171015,female
19349,11,55,9,20080512,20170913,female
14675,1,0,3,20150804,20150811,male
3710,14,23,9,20120815,20171116,female
13251,5,17,4,20160124,20171229,male
6688,13,17,4,20151020,20170916,male
11744,13,33,9,20090320,20170930,male
23138,13,18,3,20140809,20170611,male
18509,1,24,4,20161217,20180415,male
3211,13,44,9,20110430,20180226,female
19766,15,27,3,20120911,20171018,male
14384,15,29,9,20070812,20180325,male
3515,4,37,9,20061115,20170920,male
20850,22,60,9,20110610,20171010,male
17041,22,27,9,20110622,20170808,female
9324,9,32,7,20111226,20170920,male
4023,13,24,9,20120525,20180126,female
8440,14,34,9,20060313,20170930,female
21158,10,27,3,20150204,20170824,female
14987,5,19,3,20170108,20170206,female
9124,4,23,9,20111029,20171002,female
19788,13,34,7,20101202,20171002,male
20104,17,25,9,20060502,20170614,female
9236,11,21,9,20050813,20171006,male
21369,14,32,3,20121223,20170917,male
7162,5,17,3,20150826,20171021,female
1508,15,21,9,20070506,20171007,male
5919,13,56,9,20110528,20170930,female
24056,15,18,4,20161229,20170104,female
5313,6,20,7,20160321,20170930,female
14436,13,32,9,20121111,20170711,male
3130,5,28,9,20101115,20180220,female
16265,6,34,9,20110413,20171006,male
10161,5,27,9,20161214,20170916,male
6754,13,26,9,20100925,20180905,female
5262,5,48,9,20100828,20170719,female
9125,14,49,9,20050825,20170930,female
16017,22,23,9,20060331,20171018,male
10053,15,20,3,20150503,20171211,male
6904,5,41,9,20100205,20180116,female
1014,11,19,9,20160212,20171004,female
6826,5,26,9,20061215,20180327,female
3170,13,23,9,20111126,20170711,female
9502,22,27,3,20140327,20171003,female
6842,11,20,9,20110817,20180725,female
4141,14,39,9,20070704,20170908,male
6138,13,17,7,20110119,20170930,male
4816,14,24,7,20161230,20170930,female
16655,5,25,3,20150614,20170207,female
19720,22,27,3,20150615,20171004,female
12165,14,32,9,20100916,20180423,male
13220,6,19,7,20150924,20170916,male
3256,6,23,3,20150530,20161108,female
22094,4,28,3,20131029,20180218,female
9909,13,28,9,20101006,20171018,male
21549,22,37,9,20160317,20170916,male
16614,4,39,3,20150105,20170913,male
5083,22,19,3,20151231,20171020,male
7729,4,24,9,20061005,20170912,female
11635,3,22,4,20161109,20161207,female
15950,5,22,9,20140929,20170915,female
1142,13,18,9,20110601,20170929,female
7557,14,27,7,20110613,20170930,male
14231,5,24,3,20120610,20180319,female
17393,22,21,9,20090204,20170924,male
24668,20,21,3,20150904,20150911,female
2583,13,33,4,20161110,20181009,male
2048,5,40,9,20051019,20171020,male
6733,17,50,9,20050218,20171029,female
18631,18,26,9,20141102,20171005,female
10966,15,44,9,20110313,20170923,male
2415,5,40,9,20060421,20170515,male
6941,11,21,3,20150131,20170915,female
9993,6,30,9,20061005,20170910,male
9509,22,28,9,20061118,20170930,male
11849,16,37,9,20141230,20180822,female
11960,13,29,9,20111119,20170910,female
13338,1,0,4,20160109,20170630,female
1646,14,0,7,20140307,20170727,female
157,18,0,7,20140411,20170910,female
21573,4,26,9,20090406,20171212,male
189,21,32,9,20040629,20170930,male
4672,13,50,9,20090629,20180817,female
9386,4,29,9,20070804,20171001,male
12931,13,28,9,20161102,20171007,male
14948,5,0,7,20111101,20170123,male
13429,1,18,3,20170106,20170715,male
20535,1,20,3,20150820,20170912,male
19799,6,28,3,20151214,20170916,male
12392,22,29,9,20150811,20171007,male
6636,7,27,7,20130717,20180903,male
6287,21,23,9,20121008,20170603,female
15990,5,28,9,20110714,20170910,male
16696,4,23,9,20100802,20170930,female
6054,4,36,9,20090608,20170310,female
5076,4,32,9,20051102,20170930,male
5769,8,29,9,20110710,20171015,female
13392,13,38,7,20140726,20170930,female
15951,13,25,9,20110423,20170707,male
15755,13,52,4,20160311,20171019,male
7187,5,26,7,20111228,20170908,male
20085,15,16,3,20151009,20170714,male
552,5,22,4,20151110,20180415,female
2454,22,36,4,20161018,20170711,male
13734,5,20,4,20160929,20170630,female
15280,1,20,4,20151228,20170709,female
4829,13,22,3,20121019,20170930,female
17586,1,19,3,20140315,20140322,female
1152,5,37,9,20040811,20170930,female
2192,22,30,9,20140918,20171212,female
6147,13,30,3,20150614,20180115,male
16467,10,37,9,20140306,20150615,female
15872,5,23,3,20141118,20171128,male
18105,14,26,9,20141121,20170926,female
23285,6,22,3,20130402,20171007,male
8735,5,29,9,20110611,20171022,female
307,1,51,7,20110513,20170922,male
22642,15,31,9,20100131,20170918,female
24747,13,19,7,20140328,20171002,male
11031,15,22,3,20121218,20171029,male
20566,4,39,4,20151024,20170715,female
11480,14,22,4,20170124,20170128,female
6429,22,33,9,20100726,20180520,female
3492,13,30,9,20051106,20170920,male
7597,15,23,9,20110212,20161228,female
10661,11,0,7,20140311,20171002,female
11141,4,18,4,20160624,20161229,male
1252,13,29,9,20131020,20170809,female
22278,6,30,7,20110709,20170913,male
283,22,32,9,20160826,20171006,male
12538,5,25,9,20120110,20170921,male
9187,22,21,3,20150719,20170910,male
12167,13,28,9,20051025,20170712,female
4086,5,24,7,20150317,20171006,male
19910,1,31,3,20161017,20171005,male
5939,13,24,9,20140208,20170918,female
9341,9,25,4,20151109,20180916,female
14329,7,23,3,20130303,20171010,female
5755,13,42,3,20131123,20171223,male
6461,12,20,9,20110117,20170914,male
12356,13,25,9,20161225,20180512,female
2408,6,29,9,20110803,20171011,female
14173,13,32,9,20090523,20171030,male
22569,7,20,9,20110201,20150615,female
17674,13,32,7,20110313,20170912,female
6041,22,24,9,20140129,20170507,male
9300,13,29,9,20051028,20170930,male
6549,5,33,9,20080427,20171021,female
9810,22,23,3,20150523,20181019,male
23743,4,22,9,20131112,20170805,male
9849,13,29,9,20070925,20170211,female
21150,15,20,9,20150628,20170225,male
8037,5,46,3,20161217,20170616,female
5082,13,26,9,20111204,20171006,male
229,4,28,9,20110316,20170930,female
6892,1,48,4,20160829,20170616,female
4506,21,31,7,20140615,20170930,male
10546,15,43,7,20110716,20170930,female
7482,11,27,9,20120519,20171006,male
745,21,20,3,20141228,20170916,female
23717,22,22,3,20140813,20180712,female
12246,5,41,4,20161122,20170617,female
8613,22,33,9,20061031,20171023,female
17036,8,36,9,20140112,20171001,male
20706,14,39,7,20110614,20170107,female
23924,13,25,9,20121121,20170815,female
22853,15,15,4,20161209,20161213,female
21837,22,39,9,20110110,20171105,male
12958,5,39,9,20061130,20170820,female
21843,1,17,3,20160408,20170115,male
5353,5,55,9,20070610,20180118,female
4239,13,41,9,20101109,20180708,male
5119,22,30,9,20070816,20171001,male
8024,13,28,9,20100716,20171028,male
15895,14,36,9,20120913,20170921,male
1962,15,29,9,20110311,20171026,female
2542,14,22,3,20130110,20170612,female
1056,5,17,9,20140213,20161202,male
2896,13,25,9,20050917,20170916,female
22718,13,27,9,20090921,20161211,male
2619,13,28,9,20101107,20170629,female
7359,4,21,3,20150406,20180706,female
949,13,28,3,20120118,20171006,female
1951,5,28,3,20130118,20170917,male
10178,15,28,9,20081206,20171011,female
15843,4,37,3,20151224,20170907,female
2282,5,47,9,20110307,20171008,female
14002,13,18,4,20160825,20170909,female
89,13,30,9,20071012,20170913,female
18445,3,35,3,20140430,20171008,male
4888,13,28,7,20111212,20171002,female
9209,13,19,9,20111103,20171027,male
4738,22,23,3,20130312,20180620,male
6672,15,19,3,20141224,20170926,male
23276,13,30,9,20061029,20170718,female
1061,13,55,7,20110730,20170922,female
1488,6,23,3,20121028,20170916,female
12199,4,27,9,20060429,20170725,male
22265,13,33,7,20130506,20170912,female
24829,9,18,4,20161217,20161217,female
24500,3,23,3,20150401,20180114,male
14116,13,22,7,20140311,20171116,male
3838,8,18,3,20150127,20170930,female
14059,22,28,9,20081019,20170924,female
5052,6,23,4,20160205,20171020,male
11929,5,30,3,20140420,20170928,male
3709,6,25,4,20160819,20170922,female
2913,5,29,9,20110417,20171020,male
8611,10,22,9,20090419,20170914,male
4994,12,22,9,20090708,20170921,female
24335,5,34,3,20160903,20170809,female
9699,5,32,9,20040331,20171023,female
6336,22,32,9,20060303,20180819,female
10057,5,55,9,20050322,20170926,male
20626,1,24,4,20151128,20170910,female
12468,15,33,3,20120717,20180211,female
5724,13,30,9,20061002,20171009,male
18748,5,39,4,20160903,20171004,female
24907,4,26,9,20121121,20170907,female
18617,13,21,9,20110719,20171003,female
3247,6,28,9,20040610,20180324,male
2171,13,26,9,20151010,20171009,male
12076,5,33,9,20060820,20171001,female
19277,13,31,9,20101205,20180309,male
14377,15,23,9,20070725,20171013,female
16574,5,39,3,20150403,20180802,female
3045,8,32,3,20111211,20171121,female
19270,15,20,9,20081010,20170711,male
24530,13,33,3,20120706,20171202,male
16627,5,28,9,20110703,20170910,female
11168,22,34,9,20100919,20180121,male
21152,14,31,9,20070613,20171002,female
645,5,29,3,20130724,20170927,female
5741,13,33,9,20110425,20170803,male
12674,4,24,4,20161211,20170627,male
14771,1,31,3,20170110,20170716,male
1911,13,23,9,20100722,20171002,female
6623,5,18,9,20100403,20171007,female
23730,6,27,9,20090922,20161212,female
1188,13,27,9,20061010,20170930,male
19997,8,21,7,20160218,20170917,male
15991,22,27,9,20150818,20170930,male
18318,11,34,9,20160319,20171006,female
23632,15,25,7,20160810,20170910,female
18550,22,25,3,20120914,20170610,male
6962,15,43,4,20151122,20180303,female
21637,12,62,9,20081107,20170916,male
17170,14,22,7,20130218,20170614,female
15129,22,18,4,20161216,20170216,female
16238,5,34,4,20160825,20170929,male
1700,15,34,9,20050614,20170915,male
8855,18,28,3,20131126,20170912,male
5132,13,43,9,20111124,20180912,male
20625,13,32,9,20070112,20180713,female
11386,13,0,9,20040709,20180704,male
23971,13,16,4,20160915,20161009,female
11479,4,0,3,20150212,20180818,female
9177,13,21,4,20151009,20170929,female
16552,13,36,3,20130919,20170913,male
12823,13,19,9,20160606,20170914,male
8657,11,37,9,20071107,20180429,male
17593,6,23,7,20150521,20170921,female
21199,1,0,4,20151025,20170109,female
12339,13,31,7,20110328,20170913,male
512,22,28,9,20080803,20171011,male
8387,13,34,9,20110318,20171009,female
20527,15,0,7,20120825,20170917,male
6969,22,22,9,20081027,20170713,male
10692,13,50,9,20051106,20170930,female
14110,6,37,9,20051113,20170930,female
13207,5,67,9,20081117,20171224,female
24311,13,39,7,20130207,20171004,male
8707,18,41,9,20100418,20180601,male
15587,5,36,3,20151030,20170918,male
3416,22,21,3,20161028,20171220,male
20770,22,24,9,20120810,20170716,female
6319,5,38,4,20161227,20170120,male
15651,6,28,3,20120519,20170925,male
4733,21,25,3,20140607,20170708,female
14,13,28,9,20080709,20171017,female
4077,5,41,9,20081220,20180408,male
8421,13,19,9,20141201,20170615,female
13590,4,36,9,20110223,20170930,male
23982,14,26,3,20120615,20170820,male
16758,12,25,9,20051109,20170906,male
16340,5,20,9,20091208,20171001,female
12241,5,34,9,20101007,20171020,male
52,13,38,9,20061225,20170321,male
16896,1,15,4,20151019,20170617,female
17032,5,17,3,20150301,20180110,female
18874,4,29,9,20110202,20170801,male
16566,5,34,3,20120724,20170613,female
19571,5,21,9,20150313,20171007,female
4119,22,27,9,20110727,20171028,male
12063,15,34,9,20061028,20170930,male
23205,11,23,4,20161128,20161208,male
6744,22,27,9,20100506,20170211,female
8841,5,42,3,20161024,20161114,male
18416,4,14,3,20161117,20170114,male
4255,5,24,9,20140429,20180518,male
18529,17,26,7,20110122,20170923,male
1925,6,24,3,20141022,20170924,female
17745,15,25,3,20141026,20171004,male
9026,5,25,4,20160106,20170103,female
11877,4,25,4,20160628,20171030,male
18485,5,42,9,20051116,20180305,female
9555,14,32,9,20101220,20170930,female
15341,22,31,3,20150705,20171003,female
21327,13,29,3,20121205,20170302,female
808,5,30,3,20161025,20170616,male
3809,9,28,9,20130315,20170712,male
24672,9,46,9,20080611,20151102,male
11425,22,19,3,20151211,20170924,male
20419,13,36,9,20110218,20161215,male
6191,5,35,9,20110608,20170921,female
1671,12,41,3,20141018,20170721,male
5803,22,21,9,20150220,20170725,female
18984,13,37,9,20131209,20180716,female
24539,22,22,3,20161211,20161214,female
8456,13,20,3,20131104,20170918,male
1474,15,33,9,20100507,20180604,female
11785,13,24,9,20150704,20170930,female
3496,4,35,9,20071118,20170324,female
9282,20,28,9,20050619,20170917,female
8947,12,22,9,20150630,20170617,male
13617,14,52,9,20070214,20170918,male
119,13,18,9,20080816,20171213,male
3613,9,35,7,20130527,20170908,male
9378,5,30,9,20090709,20170907,female
10844,22,27,9,20130210,20180910,male
15213,13,48,9,20110721,20171231,female
19084,13,35,9,20040504,20170930,female
3812,13,24,9,20110105,20171001,male
20930,15,32,9,20110920,20170930,female
17361,4,22,9,20110224,20170922,male
16642,13,25,7,20161206,20171005,male
10355,15,41,7,20111108,20180908,female
10782,6,30,3,20151227,20170908,male
4252,22,31,9,20071226,20170930,female
7884,9,27,9,20141221,20171006,male
10989,5,19,9,20141116,20180303,female
17863,4,17,4,20170101,20170226,male
460,15,21,9,20110116,20170910,female
915,15,23,9,20160917,20170611,male
17316,13,35,9,20130915,20171014,female
22109,15,31,9,20110814,20170610,female
21404,14,40,9,20051022,20170919,female
9831,5,23,9,20140407,20170908,female
9452,9,29,7,20130925,20170930,male
3079,13,23,9,20151014,20170207,male
8294,3,18,3,20150307,20170909,male
18677,13,19,9,20110527,20170712,female
10986,13,21,3,20150929,20170615,female
8097,12,28,7,20111115,20170424,female
1546,8,35,9,20110126,20171029,male
4262,13,22,9,20130920,20171002,male
4986,13,34,9,20110202,20170930,male
302,9,31,3,20140225,20170915,male
986,4,24,9,20090627,20170930,female
4409,4,20,3,20140429,20170809,male
1426,5,38,3,20140704,20161020,male
7724,3,23,9,20091119,20170918,male
2319,4,31,7,20101204,20170911,male
15272,1,14,4,20160316,20170930,female
2164,13,24,9,20140212,20170914,female
3974,4,47,9,20070716,20170916,male
1964,5,51,9,20050825,20171023,male
5421,15,36,9,20110102,20171004,female
22038,22,25,9,20060527,20170910,male
14463,13,32,9,20071126,20171127,male
20555,1,19,3,20150911,20170927,female
12407,5,29,9,20121011,20170908,female
12276,22,24,9,20150228,20170303,male
20029,5,37,4,20170126,20171001,female
7140,5,23,3,20150721,20170531,female
4913,10,28,9,20110726,20170327,male
11777,22,18,9,20141116,20180505,female
11218,6,21,3,20150201,20180429,male
256,6,24,3,20140916,20171008,female
1928,4,26,7,20110826,20171013,male
10607,5,24,3,20111229,20170809,male
16287,15,34,9,20111111,20180123,male
5311,13,27,9,20130908,20171012,male
13105,12,17,9,20150723,20170817,female
13327,13,37,3,20121113,20171019,female
22465,22,33,9,20080828,20170420,female
13357,11,45,9,20050303,20170930,male
5671,13,31,3,20131125,20180101,female
2413,5,16,7,20160626,20170930,male
6289,13,22,3,20120625,20171006,male
5517,4,26,9,20041218,20170930,female
3834,13,39,9,20110801,20171008,female
10449,5,21,4,20151030,20171005,female
17690,5,25,9,20070922,20170923,male
13200,17,22,7,20160627,20170930,male
9902,22,46,9,20110716,20171229,male
23755,5,38,4,20170102,20170305,male
8242,5,27,4,20160303,20170109,male
7814,13,23,9,20081019,20180920,male
18322,21,29,3,20160222,20170531,male
4789,5,23,9,20120824,20170708,male
12077,11,33,9,20111030,20170918,male
9038,13,21,3,20130410,20171018,female
13273,11,25,9,20141207,20171005,female
13626,13,29,3,20120109,20171008,male
17701,13,24,9,20050917,20171004,male
15706,3,19,9,20110912,20170917,female
624,11,55,9,20140417,20171018,female
2403,13,24,3,20140130,20170615,female
11230,14,40,7,20110503,20170930,male
15188,6,40,9,20050501,20170905,female
33,17,24,9,20071209,20170816,male
4470,15,21,3,20130428,20180125,male
16907,18,15,4,20160121,20171001,male
2752,22,26,3,20150112,20170224,male
10515,15,24,9,20060125,20171002,male
13610,22,23,7,20150721,20171003,male
1616,6,21,9,20140625,20170711,male
6876,13,30,3,20121224,20180617,male
22792,1,66,3,20161227,20161230,male
14192,13,38,3,20130310,20170926,female
11570,21,24,4,20160121,20180525,female
17470,22,17,7,20150710,20160620,female
4521,5,39,7,20140426,20170930,female
91,5,50,9,20060506,20170930,female
138,13,24,3,20120513,20171014,male
8921,11,17,9,20160805,20170913,male
4421,13,25,9,20090906,20180804,female
12184,12,22,9,20110819,20170109,male
21903,1,20,3,20170102,20170105,female
2216,6,22,3,20120615,20171015,male
4038,5,34,9,20101226,20171023,male
9218,13,26,3,20130711,20170623,male
8705,22,23,7,20130807,20171005,male
7449,4,31,3,20150620,20170922,female
1053,13,32,7,20100621,20171007,female
8372,13,50,3,20130825,20171017,female
1768,13,0,9,20160822,20170922,female
14577,14,27,9,20101015,20171016,male
15573,13,15,9,20161229,20170708,female
18039,6,50,3,20150207,20170928,male
4725,13,24,3,20131012,20170912,female
12882,5,19,3,20150124,20170910,male
20254,4,37,9,20161224,20170613,male
10367,6,29,9,20110807,20180116,male
